CustomerID,TotalOrders,TotalRevenue,FirstOrderDate,LastOrderDate,DaysSinceLastOrder
18374,1,12.940000,2013-08-17 00:00:00.000,2013-08-17 00:00:00.000,4614
18380,1,12.940000,2013-12-05 00:00:00.000,2013-12-05 00:00:00.000,4504
18383,1,13.980000,2014-01-02 00:00:00.000,2014-01-02 00:00:00.000,4476
18384,1,103.480000,2013-07-12 00:00:00.000,2013-07-12 00:00:00.000,4650
18393,1,2294.990000,2014-05-04 00:00:00.000,2014-05-04 00:00:00.000,4354
18394,1,2297.280000,2014-05-18 00:00:00.000,2014-05-18 00:00:00.000,4340
18395,1,2374.980000,2014-05-08 00:00:00.000,2014-05-08 00:00:00.000,4350
18396,1,29.480000,2014-02-13 00:00:00.000,2014-02-13 00:00:00.000,4434
18402,1,4.990000,2014-01-29 00:00:00.000,2014-01-29 00:00:00.000,4449
18403,1,2318.960000,2014-05-28 00:00:00.000,2014-05-28 00:00:00.000,4330
18404,1,4.990000,2014-02-13 00:00:00.000,2014-02-13 00:00:00.000,4434
18408,1,12.940000,2014-04-08 00:00:00.000,2014-04-08 00:00:00.000,4380
18414,1,1760.470000,2014-03-09 00:00:00.000,2014-03-09 00:00:00.000,4410
18416,1,2369.960000,2014-05-06 00:00:00.000,2014-05-06 00:00:00.000,4352
18427,1,2334.460000,2014-05-13 00:00:00.000,2014-05-13 00:00:00.000,4345
18428,1,2332.280000,2014-05-10 00:00:00.000,2014-05-10 00:00:00.000,4348
18429,1,2341.970000,2014-05-11 00:00:00.000,2014-05-11 00:00:00.000,4347
18430,1,1775.470000,2014-03-24 00:00:00.000,2014-03-24 00:00:00.000,4395
18435,1,2376.960000,2014-05-09 00:00:00.000,2014-05-09 00:00:00.000,4349
18439,1,1700.990000,2014-03-04 00:00:00.000,2014-03-04 00:00:00.000,4415
18442,1,2312.260000,2014-05-17 00:00:00.000,2014-05-17 00:00:00.000,4341
18453,1,4.990000,2014-04-06 00:00:00.000,2014-04-06 00:00:00.000,4382
18471,1,539.990000,2013-12-18 00:00:00.000,2013-12-18 00:00:00.000,4491
18472,1,79.470000,2014-06-06 00:00:00.000,2014-06-06 00:00:00.000,4321
18475,1,616.910000,2013-12-04 00:00:00.000,2013-12-04 00:00:00.000,4505
18479,1,2351.960000,2014-05-20 00:00:00.000,2014-05-20 00:00:00.000,4338
18497,1,2329.980000,2014-05-12 00:00:00.000,2014-05-12 00:00:00.000,4346
18499,1,4.990000,2014-06-20 00:00:00.000,2014-06-20 00:00:00.000,4307
18500,1,39.980000,2014-05-13 00:00:00.000,2014-05-13 00:00:00.000,4345
18501,1,1750.980000,2014-03-04 00:00:00.000,2014-03-04 00:00:00.000,4415
18515,1,2396.940000,2014-05-17 00:00:00.000,2014-05-17 00:00:00.000,4341
18516,1,2404.910000,2014-05-28 00:00:00.000,2014-05-28 00:00:00.000,4330
18517,1,78.980000,2014-02-16 00:00:00.000,2014-02-16 00:00:00.000,4431
18518,1,2379.950000,2014-05-24 00:00:00.000,2014-05-24 00:00:00.000,4334
18527,1,2319.990000,2014-05-01 00:00:00.000,2014-05-01 00:00:00.000,4357
18530,1,113.970000,2013-07-21 00:00:00.000,2013-07-21 00:00:00.000,4641
18532,1,2345.220000,2014-05-18 00:00:00.000,2014-05-18 00:00:00.000,4340
18534,1,54.980000,2013-08-03 00:00:00.000,2013-08-03 00:00:00.000,4628
18538,1,2319.990000,2014-05-25 00:00:00.000,2014-05-25 00:00:00.000,4333
18542,1,123.980000,2013-12-08 00:00:00.000,2013-12-08 00:00:00.000,4501
18545,1,1725.980000,2014-03-07 00:00:00.000,2014-03-07 00:00:00.000,4412
18551,1,1709.980000,2014-03-01 00:00:00.000,2014-03-01 00:00:00.000,4418
18553,1,1700.990000,2014-03-07 00:00:00.000,2014-03-07 00:00:00.000,4412
18558,1,1750.980000,2014-03-19 00:00:00.000,2014-03-19 00:00:00.000,4400
18559,1,1735.980000,2014-03-22 00:00:00.000,2014-03-22 00:00:00.000,4397
18565,1,1789.450000,2014-04-24 00:00:00.000,2014-04-24 00:00:00.000,4364
18569,1,4.990000,2013-07-09 00:00:00.000,2013-07-09 00:00:00.000,4653
18579,1,69.990000,2014-03-30 00:00:00.000,2014-03-30 00:00:00.000,4389
18581,1,2351.960000,2014-05-14 00:00:00.000,2014-05-14 00:00:00.000,4344
18582,1,2318.960000,2014-05-19 00:00:00.000,2014-05-19 00:00:00.000,4339
18583,1,119.980000,2013-07-11 00:00:00.000,2013-07-11 00:00:00.000,4651
18584,1,123.980000,2013-08-08 00:00:00.000,2013-08-08 00:00:00.000,4623
18587,1,69.990000,2014-03-19 00:00:00.000,2014-03-19 00:00:00.000,4400
18588,1,119.980000,2014-03-05 00:00:00.000,2014-03-05 00:00:00.000,4414
18589,1,1768.960000,2014-04-17 00:00:00.000,2014-04-17 00:00:00.000,4371
18592,1,2294.990000,2014-05-01 00:00:00.000,2014-05-01 00:00:00.000,4357
18593,1,69.990000,2013-08-04 00:00:00.000,2013-08-04 00:00:00.000,4627
18599,1,78.980000,2013-10-10 00:00:00.000,2013-10-10 00:00:00.000,4560
18605,1,1735.980000,2014-04-05 00:00:00.000,2014-04-05 00:00:00.000,4383
18606,1,1750.980000,2014-04-13 00:00:00.000,2014-04-13 00:00:00.000,4375
18607,1,1750.980000,2014-04-28 00:00:00.000,2014-04-28 00:00:00.000,4360
18609,1,1785.970000,2014-04-17 00:00:00.000,2014-04-17 00:00:00.000,4371
18611,1,2391.940000,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,4351
18638,1,1760.470000,2014-04-24 00:00:00.000,2014-04-24 00:00:00.000,4364
18639,1,1700.990000,2014-04-28 00:00:00.000,2014-04-28 00:00:00.000,4360
18640,1,39.980000,2013-08-08 00:00:00.000,2013-08-08 00:00:00.000,4623
18645,1,1700.990000,2014-04-09 00:00:00.000,2014-04-09 00:00:00.000,4379
18651,1,607.960000,2014-01-11 00:00:00.000,2014-01-11 00:00:00.000,4467
18652,1,13.980000,2013-11-29 00:00:00.000,2013-11-29 00:00:00.000,4510
18653,1,553.970000,2014-02-05 00:00:00.000,2014-02-05 00:00:00.000,4442
18655,1,1735.980000,2014-04-30 00:00:00.000,2014-04-30 00:00:00.000,4358
18658,1,58.980000,2013-12-26 00:00:00.000,2013-12-26 00:00:00.000,4483
18661,1,4.990000,2014-03-09 00:00:00.000,2014-03-09 00:00:00.000,4410
18664,1,13.980000,2013-07-05 00:00:00.000,2013-07-05 00:00:00.000,4657
18665,1,67.930000,2014-01-01 00:00:00.000,2014-01-01 00:00:00.000,4477
18666,1,58.980000,2013-11-27 00:00:00.000,2013-11-27 00:00:00.000,4512
18668,1,4.990000,2014-06-26 00:00:00.000,2014-06-26 00:00:00.000,4301
18676,1,119.980000,2013-10-05 00:00:00.000,2013-10-05 00:00:00.000,4565
18679,1,1700.990000,2014-04-22 00:00:00.000,2014-04-22 00:00:00.000,4366
18688,1,78.980000,2014-01-16 00:00:00.000,2014-01-16 00:00:00.000,4462
18689,1,78.980000,2013-11-08 00:00:00.000,2013-11-08 00:00:00.000,4531
18690,1,119.980000,2014-03-19 00:00:00.000,2014-03-19 00:00:00.000,4400
18753,1,123.980000,2013-12-09 00:00:00.000,2013-12-09 00:00:00.000,4500
18757,1,78.980000,2013-07-11 00:00:00.000,2013-07-11 00:00:00.000,4651
18765,1,119.980000,2014-03-04 00:00:00.000,2014-03-04 00:00:00.000,4415
18775,1,69.990000,2013-07-05 00:00:00.000,2013-07-05 00:00:00.000,4657
18783,1,2362.270000,2014-05-28 00:00:00.000,2014-05-28 00:00:00.000,4330
18787,1,78.980000,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,4430
18789,1,2294.990000,2014-05-23 00:00:00.000,2014-05-23 00:00:00.000,4335
18790,1,1728.270000,2014-04-20 00:00:00.000,2014-04-20 00:00:00.000,4368
18791,1,69.990000,2014-05-23 00:00:00.000,2014-05-23 00:00:00.000,4335
18792,1,1775.470000,2014-04-26 00:00:00.000,2014-04-26 00:00:00.000,4362
18797,1,78.980000,2014-06-23 00:00:00.000,2014-06-23 00:00:00.000,4304
18800,1,1754.980000,2014-04-08 00:00:00.000,2014-04-08 00:00:00.000,4380
18802,1,1793.470000,2014-04-28 00:00:00.000,2014-04-28 00:00:00.000,4360
18803,1,1750.980000,2014-05-08 00:00:00.000,2014-05-08 00:00:00.000,4350
18805,1,133.490000,2014-06-29 00:00:00.000,2014-06-29 00:00:00.000,4298
18806,1,1785.970000,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,4356
18809,1,119.980000,2013-09-01 00:00:00.000,2013-09-01 00:00:00.000,4599
18810,1,133.490000,2014-04-11 00:00:00.000,2014-04-11 00:00:00.000,4377
18813,1,128.970000,2014-06-22 00:00:00.000,2014-06-22 00:00:00.000,4305
18814,1,69.990000,2013-12-10 00:00:00.000,2013-12-10 00:00:00.000,4499
18815,1,69.990000,2014-02-20 00:00:00.000,2014-02-20 00:00:00.000,4427
18816,1,148.470000,2013-07-31 00:00:00.000,2013-07-31 00:00:00.000,4631
18817,1,2357.280000,2014-05-26 00:00:00.000,2014-05-26 00:00:00.000,4332
18822,1,119.980000,2014-01-10 00:00:00.000,2014-01-10 00:00:00.000,4468
18827,1,2329.980000,2014-05-29 00:00:00.000,2014-05-29 00:00:00.000,4329
18828,1,119.980000,2014-02-15 00:00:00.000,2014-02-15 00:00:00.000,4432
18829,1,2354.980000,2014-05-05 00:00:00.000,2014-05-05 00:00:00.000,4353
18834,1,119.980000,2014-05-30 00:00:00.000,2014-05-30 00:00:00.000,4328
18836,1,128.970000,2013-08-27 00:00:00.000,2013-08-27 00:00:00.000,4604
18840,1,2294.990000,2014-05-01 00:00:00.000,2014-05-01 00:00:00.000,4357
18843,1,69.990000,2014-04-22 00:00:00.000,2014-04-22 00:00:00.000,4366
18844,1,123.980000,2013-11-21 00:00:00.000,2013-11-21 00:00:00.000,4518
18845,1,69.990000,2013-09-22 00:00:00.000,2013-09-22 00:00:00.000,4578
18846,1,132.970000,2014-06-05 00:00:00.000,2014-06-05 00:00:00.000,4322
18847,1,69.990000,2014-01-19 00:00:00.000,2014-01-19 00:00:00.000,4459
18849,1,2366.960000,2014-05-05 00:00:00.000,2014-05-05 00:00:00.000,4353
18853,1,69.990000,2013-09-26 00:00:00.000,2013-09-26 00:00:00.000,4574
18854,1,1754.980000,2014-05-21 00:00:00.000,2014-05-21 00:00:00.000,4337
18857,1,1735.980000,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000,4336
18860,1,2394.970000,2014-05-08 00:00:00.000,2014-05-08 00:00:00.000,4350
18861,1,133.490000,2014-03-12 00:00:00.000,2014-03-12 00:00:00.000,4407
18865,1,1779.470000,2014-05-14 00:00:00.000,2014-05-14 00:00:00.000,4344
18867,1,1750.980000,2014-05-05 00:00:00.000,2014-05-05 00:00:00.000,4353
18870,1,69.990000,2014-06-23 00:00:00.000,2014-06-23 00:00:00.000,4304
18872,1,78.980000,2014-03-22 00:00:00.000,2014-03-22 00:00:00.000,4397
18873,1,128.970000,2014-01-11 00:00:00.000,2014-01-11 00:00:00.000,4467
18874,1,69.990000,2014-01-03 00:00:00.000,2014-01-03 00:00:00.000,4475
18880,1,69.990000,2014-03-16 00:00:00.000,2014-03-16 00:00:00.000,4403
18881,1,2359.980000,2014-05-25 00:00:00.000,2014-05-25 00:00:00.000,4333
18886,1,69.990000,2014-02-26 00:00:00.000,2014-02-26 00:00:00.000,4421
18887,1,133.490000,2014-05-29 00:00:00.000,2014-05-29 00:00:00.000,4329
18888,1,123.980000,2013-09-24 00:00:00.000,2013-09-24 00:00:00.000,4576
18889,1,78.980000,2013-07-04 00:00:00.000,2013-07-04 00:00:00.000,4658
18890,1,78.980000,2013-12-17 00:00:00.000,2013-12-17 00:00:00.000,4492
18905,1,2416.430000,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000,4336
18910,1,59.980000,2014-04-13 00:00:00.000,2014-04-13 00:00:00.000,4375
18911,1,64.470000,2014-04-24 00:00:00.000,2014-04-24 00:00:00.000,4364
18912,1,69.990000,2013-11-07 00:00:00.000,2013-11-07 00:00:00.000,4532
18918,1,78.980000,2014-01-18 00:00:00.000,2014-01-18 00:00:00.000,4460
18921,1,94.480000,2013-12-29 00:00:00.000,2013-12-29 00:00:00.000,4480
18923,1,804.480000,2013-08-27 00:00:00.000,2013-08-27 00:00:00.000,4604
18933,1,59.980000,2014-01-09 00:00:00.000,2014-01-09 00:00:00.000,4469
18934,1,123.980000,2014-02-18 00:00:00.000,2014-02-18 00:00:00.000,4429
18940,1,78.980000,2014-04-09 00:00:00.000,2014-04-09 00:00:00.000,4379
18941,1,123.980000,2014-05-27 00:00:00.000,2014-05-27 00:00:00.000,4331
18943,1,902.980000,2014-01-27 00:00:00.000,2014-01-27 00:00:00.000,4451
18949,1,801.770000,2014-01-19 00:00:00.000,2014-01-19 00:00:00.000,4459
18952,1,78.980000,2014-06-15 00:00:00.000,2014-06-15 00:00:00.000,4312
18957,1,589.260000,2013-06-26 00:00:00.000,2013-06-26 00:00:00.000,4666
18963,1,589.980000,2013-07-22 00:00:00.000,2013-07-22 00:00:00.000,4640
18969,1,69.990000,2014-06-15 00:00:00.000,2014-06-15 00:00:00.000,4312
18976,1,1750.980000,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,4356
18977,1,128.970000,2014-05-08 00:00:00.000,2014-05-08 00:00:00.000,4350
18980,1,1750.980000,2014-05-08 00:00:00.000,2014-05-08 00:00:00.000,4350
18982,1,1783.960000,2014-05-04 00:00:00.000,2014-05-04 00:00:00.000,4354
18984,1,94.480000,2013-08-23 00:00:00.000,2013-08-23 00:00:00.000,4608
18985,1,94.480000,2014-04-24 00:00:00.000,2014-04-24 00:00:00.000,4364
18987,1,119.980000,2013-07-02 00:00:00.000,2013-07-02 00:00:00.000,4660
18990,1,561.970000,2013-07-16 00:00:00.000,2013-07-16 00:00:00.000,4646
18991,1,69.990000,2014-05-03 00:00:00.000,2014-05-03 00:00:00.000,4355
18994,1,123.980000,2014-04-08 00:00:00.000,2014-04-08 00:00:00.000,4380
18997,1,69.990000,2014-01-31 00:00:00.000,2014-01-31 00:00:00.000,4447
18998,1,1784.960000,2014-05-08 00:00:00.000,2014-05-08 00:00:00.000,4350
18999,1,1754.980000,2014-05-14 00:00:00.000,2014-05-14 00:00:00.000,4344
19002,1,1729.970000,2014-05-12 00:00:00.000,2014-05-12 00:00:00.000,4346
19005,1,94.480000,2013-07-25 00:00:00.000,2013-07-25 00:00:00.000,4637
19006,1,69.990000,2014-05-21 00:00:00.000,2014-05-21 00:00:00.000,4337
19007,1,69.990000,2014-02-04 00:00:00.000,2014-02-04 00:00:00.000,4443
19008,1,1760.470000,2014-05-06 00:00:00.000,2014-05-06 00:00:00.000,4352
19021,1,614.960000,2013-08-18 00:00:00.000,2013-08-18 00:00:00.000,4613
19024,1,699.970000,2013-08-25 00:00:00.000,2013-08-25 00:00:00.000,4606
19025,1,119.980000,2013-08-14 00:00:00.000,2013-08-14 00:00:00.000,4617
19107,1,69.990000,2013-10-10 00:00:00.000,2013-10-10 00:00:00.000,4560
19108,1,1700.990000,2014-05-10 00:00:00.000,2014-05-10 00:00:00.000,4348
19119,1,1764.960000,2014-05-16 00:00:00.000,2014-05-16 00:00:00.000,4342
19120,1,1729.970000,2014-05-14 00:00:00.000,2014-05-14 00:00:00.000,4344
19125,1,1735.980000,2014-05-03 00:00:00.000,2014-05-03 00:00:00.000,4355
19126,1,69.990000,2014-02-26 00:00:00.000,2014-02-26 00:00:00.000,4421
19127,1,579.970000,2013-09-17 00:00:00.000,2013-09-17 00:00:00.000,4583
19131,1,1725.480000,2014-05-14 00:00:00.000,2014-05-14 00:00:00.000,4344
19132,1,69.990000,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000,4336
19133,1,1700.990000,2014-05-13 00:00:00.000,2014-05-13 00:00:00.000,4345
19135,1,69.990000,2013-09-06 00:00:00.000,2013-09-06 00:00:00.000,4594
19136,1,78.980000,2013-10-03 00:00:00.000,2013-10-03 00:00:00.000,4567
19137,1,1735.980000,2014-05-14 00:00:00.000,2014-05-14 00:00:00.000,4344
19138,1,69.990000,2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,4356
19139,1,69.990000,2013-10-21 00:00:00.000,2013-10-21 00:00:00.000,4549
19141,1,579.970000,2013-10-02 00:00:00.000,2013-10-02 00:00:00.000,4568
19143,1,605.210000,2013-10-21 00:00:00.000,2013-10-21 00:00:00.000,4549
19148,1,1750.980000,2014-05-16 00:00:00.000,2014-05-16 00:00:00.000,4342
19149,1,123.980000,2013-12-08 00:00:00.000,2013-12-08 00:00:00.000,4501
19151,1,69.990000,2014-02-28 00:00:00.000,2014-02-28 00:00:00.000,4419
19152,1,78.980000,2013-09-07 00:00:00.000,2013-09-07 00:00:00.000,4593
19154,1,69.990000,2014-05-23 00:00:00.000,2014-05-23 00:00:00.000,4335
19156,1,1728.270000,2014-05-10 00:00:00.000,2014-05-10 00:00:00.000,4348
19157,1,1700.990000,2014-05-28 00:00:00.000,2014-05-28 00:00:00.000,4330
19168,1,119.980000,2013-07-06 00:00:00.000,2013-07-06 00:00:00.000,4656
19169,1,1170.480000,2013-06-27 00:00:00.000,2013-06-27 00:00:00.000,4665
19170,1,1151.760000,2013-06-18 00:00:00.000,2013-06-18 00:00:00.000,4674
19201,1,1120.490000,2013-06-29 00:00:00.000,2013-06-29 00:00:00.000,4663
19202,1,1170.480000,2013-06-17 00:00:00.000,2013-06-17 00:00:00.000,4675
19204,1,539.990000,2014-03-17 00:00:00.000,2014-03-17 00:00:00.000,4402
19208,1,98.960000,2013-12-09 00:00:00.000,2013-12-09 00:00:00.000,4500
19209,1,574.980000,2014-03-26 00:00:00.000,2014-03-26 00:00:00.000,4393
19212,1,1174.480000,2013-06-14 00:00:00.000,2013-06-14 00:00:00.000,4678
19215,1,123.480000,2014-03-28 00:00:00.000,2014-03-28 00:00:00.000,4391
19219,1,78.980000,2013-09-22 00:00:00.000,2013-09-22 00:00:00.000,4578
19222,1,54.980000,2014-05-14 00:00:00.000,2014-05-14 00:00:00.000,4344
19227,1,69.990000,2013-08-13 00:00:00.000,2013-08-13 00:00:00.000,4618
19228,1,123.980000,2014-02-20 00:00:00.000,2014-02-20 00:00:00.000,4427
19236,1,119.980000,2014-05-21 00:00:00.000,2014-05-21 00:00:00.000,4337
19237,1,69.990000,2014-05-03 00:00:00.000,2014-05-03 00:00:00.000,4355
19238,1,69.990000,2013-10-13 00:00:00.000,2013-10-13 00:00:00.000,4557
19239,1,78.980000,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000,4336
19246,1,69.990000,2013-12-10 00:00:00.000,2013-12-10 00:00:00.000,4499
19396,1,1169.460000,2013-07-30 00:00:00.000,2013-07-30 00:00:00.000,4632
19405,1,1170.480000,2013-07-12 00:00:00.000,2013-07-12 00:00:00.000,4650
19406,1,1188.460000,2013-07-29 00:00:00.000,2013-07-29 00:00:00.000,4633
19407,1,1155.480000,2013-07-25 00:00:00.000,2013-07-25 00:00:00.000,4637
19410,1,1120.490000,2013-07-28 00:00:00.000,2013-07-28 00:00:00.000,4634
19412,1,618.470000,2013-10-19 00:00:00.000,2013-10-19 00:00:00.000,4551
19413,1,1145.480000,2013-06-30 00:00:00.000,2013-06-30 00:00:00.000,4662
19528,1,78.980000,2014-01-09 00:00:00.000,2014-01-09 00:00:00.000,4469
19529,1,1169.460000,2013-07-13 00:00:00.000,2013-07-13 00:00:00.000,4649
19537,1,1155.480000,2013-08-20 00:00:00.000,2013-08-20 00:00:00.000,4611
19538,1,1155.480000,2013-08-08 00:00:00.000,2013-08-08 00:00:00.000,4623
19540,1,69.990000,2014-04-03 00:00:00.000,2014-04-03 00:00:00.000,4385
19542,1,579.970000,2013-11-10 00:00:00.000,2013-11-10 00:00:00.000,4529
19543,1,133.490000,2013-10-01 00:00:00.000,2013-10-01 00:00:00.000,4569
19549,1,1183.470000,2013-08-18 00:00:00.000,2013-08-18 00:00:00.000,4613
19551,1,69.990000,2014-02-27 00:00:00.000,2014-02-27 00:00:00.000,4420
19552,1,69.990000,2013-08-12 00:00:00.000,2013-08-12 00:00:00.000,4619
19635,1,94.480000,2014-04-28 00:00:00.000,2014-04-28 00:00:00.000,4360
19636,1,133.490000,2014-02-02 00:00:00.000,2014-02-02 00:00:00.000,4445
19637,1,78.980000,2014-01-23 00:00:00.000,2014-01-23 00:00:00.000,4455
19638,1,4.990000,2014-05-28 00:00:00.000,2014-05-28 00:00:00.000,4330
19641,1,68.490000,2013-09-13 00:00:00.000,2013-09-13 00:00:00.000,4587
19643,1,123.980000,2013-07-20 00:00:00.000,2013-07-20 00:00:00.000,4642
19649,1,78.980000,2014-02-25 00:00:00.000,2014-02-25 00:00:00.000,4422
19654,1,78.980000,2013-11-29 00:00:00.000,2013-11-29 00:00:00.000,4510
19657,1,756.260000,2013-11-22 00:00:00.000,2013-11-22 00:00:00.000,4517
19663,1,69.990000,2014-01-25 00:00:00.000,2014-01-25 00:00:00.000,4453
19664,1,78.980000,2014-05-24 00:00:00.000,2014-05-24 00:00:00.000,4334
19668,1,119.980000,2014-05-20 00:00:00.000,2014-05-20 00:00:00.000,4338
19669,1,78.980000,2013-11-24 00:00:00.000,2013-11-24 00:00:00.000,4515
19678,1,1120.490000,2013-08-21 00:00:00.000,2013-08-21 00:00:00.000,4610
19680,1,1170.480000,2013-08-23 00:00:00.000,2013-08-23 00:00:00.000,4608
19682,1,1155.480000,2013-08-14 00:00:00.000,2013-08-14 00:00:00.000,4617
19683,1,1143.460000,2013-08-01 00:00:00.000,2013-08-01 00:00:00.000,4630
19684,1,78.980000,2013-08-23 00:00:00.000,2013-08-23 00:00:00.000,4608
19689,1,680.940000,2013-11-15 00:00:00.000,2013-11-15 00:00:00.000,4524
19691,1,569.970000,2013-11-01 00:00:00.000,2013-11-01 00:00:00.000,4538
19694,1,69.990000,2013-12-27 00:00:00.000,2013-12-27 00:00:00.000,4482
19695,1,94.480000,2013-07-10 00:00:00.000,2013-07-10 00:00:00.000,4652
19699,1,133.490000,2014-03-15 00:00:00.000,2014-03-15 00:00:00.000,4404
19701,1,1184.460000,2013-08-22 00:00:00.000,2013-08-22 00:00:00.000,4609
19706,1,617.950000,2013-11-26 00:00:00.000,2013-11-26 00:00:00.000,4513
19711,1,78.980000,2014-06-11 00:00:00.000,2014-06-11 00:00:00.000,4316
19712,1,119.980000,2013-11-19 00:00:00.000,2013-11-19 00:00:00.000,4520
19713,1,78.980000,2013-07-04 00:00:00.000,2013-07-04 00:00:00.000,4658
19717,1,1137.430000,2013-08-15 00:00:00.000,2013-08-15 00:00:00.000,4616
19718,1,579.970000,2013-12-14 00:00:00.000,2013-12-14 00:00:00.000,4495
19720,1,78.980000,2014-01-07 00:00:00.000,2014-01-07 00:00:00.000,4471
19721,1,564.260000,2013-12-15 00:00:00.000,2013-12-15 00:00:00.000,4494
19724,1,1155.480000,2013-07-31 00:00:00.000,2013-07-31 00:00:00.000,4631
19727,1,69.990000,2013-07-06 00:00:00.000,2013-07-06 00:00:00.000,4656
19728,1,119.980000,2013-07-31 00:00:00.000,2013-07-31 00:00:00.000,4631
19733,1,69.990000,2013-07-07 00:00:00.000,2013-07-07 00:00:00.000,4655
19737,1,621.960000,2013-12-25 00:00:00.000,2013-12-25 00:00:00.000,4484
19738,1,604.960000,2013-12-31 00:00:00.000,2013-12-31 00:00:00.000,4478
19740,1,589.960000,2014-01-08 00:00:00.000,2014-01-08 00:00:00.000,4470
19741,1,78.980000,2014-03-18 00:00:00.000,2014-03-18 00:00:00.000,4401
19742,1,94.480000,2014-03-23 00:00:00.000,2014-03-23 00:00:00.000,4396
19743,1,1194.970000,2013-09-10 00:00:00.000,2013-09-10 00:00:00.000,4590
19754,1,78.980000,2014-03-23 00:00:00.000,2014-03-23 00:00:00.000,4396
19755,1,69.990000,2014-03-28 00:00:00.000,2014-03-28 00:00:00.000,4391
19774,1,148.470000,2013-08-03 00:00:00.000,2013-08-03 00:00:00.000,4628
19779,1,69.990000,2013-11-30 00:00:00.000,2013-11-30 00:00:00.000,4509
19803,1,574.980000,2014-03-26 00:00:00.000,2014-03-26 00:00:00.000,4393
19804,1,123.980000,2014-01-01 00:00:00.000,2014-01-01 00:00:00.000,4477
19811,1,69.990000,2014-01-19 00:00:00.000,2014-01-19 00:00:00.000,4459
19813,1,539.990000,2014-01-24 00:00:00.000,2014-01-24 00:00:00.000,4454
19815,1,597.260000,2014-02-22 00:00:00.000,2014-02-22 00:00:00.000,4425
19816,1,123.980000,2014-02-11 00:00:00.000,2014-02-11 00:00:00.000,4436
19824,1,629.450000,2014-02-07 00:00:00.000,2014-02-07 00:00:00.000,4440
19833,1,69.990000,2013-09-12 00:00:00.000,2013-09-12 00:00:00.000,4588
19834,1,119.980000,2013-11-15 00:00:00.000,2013-11-15 00:00:00.000,4524
19835,1,78.980000,2014-05-19 00:00:00.000,2014-05-19 00:00:00.000,4339
19838,1,604.960000,2014-02-03 00:00:00.000,2014-02-03 00:00:00.000,4444
19842,1,564.260000,2014-03-30 00:00:00.000,2014-03-30 00:00:00.000,4389
19845,1,639.950000,2014-03-13 00:00:00.000,2014-03-13 00:00:00.000,4406
19846,1,69.990000,2014-03-05 00:00:00.000,2014-03-05 00:00:00.000,4414
19848,1,123.980000,2014-05-22 00:00:00.000,2014-05-22 00:00:00.000,4336
19852,1,69.990000,2013-08-17 00:00:00.000,2013-08-17 00:00:00.000,4614
19858,1,94.480000,2014-05-05 00:00:00.000,2014-05-05 00:00:00.000,4353
19860,1,132.970000,2013-07-29 00:00:00.000,2013-07-29 00:00:00.000,4633
19861,1,78.980000,2013-11-12 00:00:00.000,2013-11-12 00:00:00.000,4527
19863,1,69.990000,2014-06-09 00:00:00.000,2014-06-09 00:00:00.000,4318
19864,1,69.990000,2013-12-01 00:00:00.000,2013-12-01 00:00:00.000,4508
19865,1,1155.480000,2013-09-04 00:00:00.000,2013-09-04 00:00:00.000,4596
19871,1,69.990000,2014-01-25 00:00:00.000,2014-01-25 00:00:00.000,4453
19875,1,1199.460000,2013-09-24 00:00:00.000,2013-09-24 00:00:00.000,4576
19885,1,123.980000,2014-05-31 00:00:00.000,2014-05-31 00:00:00.000,4327
19886,1,78.980000,2013-09-12 00:00:00.000,2013-09-12 00:00:00.000,4588
19887,1,78.980000,2014-05-20 00:00:00.000,2014-05-20 00:00:00.000,4338
19891,1,1174.480000,2013-09-15 00:00:00.000,2013-09-15 00:00:00.000,4585
19893,1,119.980000,2014-06-30 00:00:00.000,2014-06-30 00:00:00.000,4297
19894,1,69.990000,2013-10-30 00:00:00.000,2013-10-30 00:00:00.000,4540
19896,1,69.990000,2013-08-28 00:00:00.000,2013-08-28 00:00:00.000,4603
19980,1,94.480000,2014-06-18 00:00:00.000,2014-06-18 00:00:00.000,4309
19985,1,1174.480000,2013-09-08 00:00:00.000,2013-09-08 00:00:00.000,4592
19993,1,1184.460000,2013-09-06 00:00:00.000,2013-09-06 00:00:00.000,4594
19996,1,69.990000,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,4430
20001,1,1155.480000,2013-09-24 00:00:00.000,2013-09-24 00:00:00.000,4576
20006,1,1155.480000,2013-10-29 00:00:00.000,2013-10-29 00:00:00.000,4541
20011,1,539.990000,2014-05-25 00:00:00.000,2014-05-25 00:00:00.000,4333
20013,1,539.990000,2014-05-25 00:00:00.000,2014-05-25 00:00:00.000,4333
20016,1,132.970000,2014-01-11 00:00:00.000,2014-01-11 00:00:00.000,4467
20018,1,69.990000,2013-11-15 00:00:00.000,2013-11-15 00:00:00.000,4524
