SalesOrderID,OrderDate,CustomerID,TerritoryID,Territory,Country,ProductID,ProductName,Category,Subcategory,OrderQty,UnitPrice,UnitPriceDiscount,LineTotal,TotalDue
44297,2011-08-31 00:00:00.000,29811,5,Southeast,US,776,"Mountain-100 Black, 42",Bikes,Mountain Bikes,1,2024.994,0.00,2024.994000,11519.8817
44297,2011-08-31 00:00:00.000,29811,5,Southeast,US,712,AWC Logo Cap,Clothing,Caps,3,5.1865,0.00,15.559500,11519.8817
44297,2011-08-31 00:00:00.000,29811,5,Southeast,US,710,"Mountain Bike Socks, L",Clothing,Socks,3,5.70,0.00,17.100000,11519.8817
44297,2011-08-31 00:00:00.000,29811,5,Southeast,US,715,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,1,28.8404,0.00,28.840400,11519.8817
44297,2011-08-31 00:00:00.000,29811,5,Southeast,US,772,"Mountain-100 Silver, 42",Bikes,Mountain Bikes,1,2039.994,0.00,2039.994000,11519.8817
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,716,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,4,28.8404,0.00,115.361600,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,729,"LL Road Frame - Red, 60",Components,Road Frames,1,183.9382,0.00,183.938200,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,732,"ML Road Frame - Red, 48",Components,Road Frames,1,356.898,0.00,356.898000,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,766,"Road-650 Black, 60",Bikes,Road Bikes,1,419.4589,0.00,419.458900,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,767,"Road-650 Black, 62",Bikes,Road Bikes,1,419.4589,0.00,419.458900,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,758,"Road-450 Red, 52",Bikes,Road Bikes,1,874.794,0.00,874.794000,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,761,"Road-650 Red, 62",Bikes,Road Bikes,1,419.4589,0.00,419.458900,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,751,"Road-150 Red, 48",Bikes,Road Bikes,1,2146.962,0.00,2146.962000,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,754,"Road-450 Red, 58",Bikes,Road Bikes,2,874.794,0.00,1749.588000,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,757,"Road-450 Red, 48",Bikes,Road Bikes,1,874.794,0.00,874.794000,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,763,"Road-650 Red, 48",Bikes,Road Bikes,1,419.4589,0.00,419.458900,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,765,"Road-650 Black, 58",Bikes,Road Bikes,2,419.4589,0.00,838.917800,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,707,"Sport-100 Helmet, Red",Accessories,Helmets,5,20.1865,0.00,100.932500,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,753,"Road-150 Red, 56",Bikes,Road Bikes,5,2146.962,0.00,10734.810000,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,768,"Road-650 Black, 44",Bikes,Road Bikes,2,419.4589,0.00,838.917800,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,725,"LL Road Frame - Red, 44",Components,Road Frames,1,183.9382,0.00,183.938200,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,762,"Road-650 Red, 44",Bikes,Road Bikes,1,419.4589,0.00,419.458900,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,770,"Road-650 Black, 52",Bikes,Road Bikes,1,419.4589,0.00,419.458900,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,769,"Road-650 Black, 48",Bikes,Road Bikes,4,419.4589,0.00,1677.835600,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,730,"LL Road Frame - Red, 62",Components,Road Frames,1,183.9382,0.00,183.938200,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,755,"Road-450 Red, 60",Bikes,Road Bikes,3,874.794,0.00,2624.382000,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,756,"Road-450 Red, 44",Bikes,Road Bikes,1,874.794,0.00,874.794000,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,726,"LL Road Frame - Red, 48",Components,Road Frames,1,183.9382,0.00,183.938200,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,722,"LL Road Frame - Black, 58",Components,Road Frames,2,178.5808,0.00,357.161600,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,715,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,1,28.8404,0.00,28.840400,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,738,"LL Road Frame - Black, 52",Components,Road Frames,1,178.5808,0.00,178.580800,31153.3874
44298,2011-08-31 00:00:00.000,29824,6,Canada,CA,711,"Sport-100 Helmet, Blue",Accessories,Helmets,2,20.1865,0.00,40.373000,31153.3874
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,762,"Road-650 Red, 44",Bikes,Road Bikes,1,419.4589,0.00,419.458900,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,766,"Road-650 Black, 60",Bikes,Road Bikes,2,419.4589,0.00,838.917800,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,716,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,1,28.8404,0.00,28.840400,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,707,"Sport-100 Helmet, Red",Accessories,Helmets,1,20.1865,0.00,20.186500,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,768,"Road-650 Black, 44",Bikes,Road Bikes,1,419.4589,0.00,419.458900,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,770,"Road-650 Black, 52",Bikes,Road Bikes,1,419.4589,0.00,419.458900,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,725,"LL Road Frame - Red, 44",Components,Road Frames,1,183.9382,0.00,183.938200,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,715,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,1,28.8404,0.00,28.840400,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,714,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,3,28.8404,0.00,86.521200,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,755,"Road-450 Red, 60",Bikes,Road Bikes,1,874.794,0.00,874.794000,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,761,"Road-650 Red, 62",Bikes,Road Bikes,1,419.4589,0.00,419.458900,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,726,"LL Road Frame - Red, 48",Components,Road Frames,1,183.9382,0.00,183.938200,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,751,"Road-150 Red, 48",Bikes,Road Bikes,5,2146.962,0.00,10734.810000,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,765,"Road-650 Black, 58",Bikes,Road Bikes,1,419.4589,0.00,419.458900,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,757,"Road-450 Red, 48",Bikes,Road Bikes,2,874.794,0.00,1749.588000,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,753,"Road-150 Red, 56",Bikes,Road Bikes,2,2146.962,0.00,4293.924000,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,729,"LL Road Frame - Red, 60",Components,Road Frames,2,183.9382,0.00,367.876400,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,760,"Road-650 Red, 60",Bikes,Road Bikes,1,419.4589,0.00,419.458900,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,767,"Road-650 Black, 62",Bikes,Road Bikes,1,419.4589,0.00,419.458900,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,769,"Road-650 Black, 48",Bikes,Road Bikes,2,419.4589,0.00,838.917800,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,712,AWC Logo Cap,Clothing,Caps,5,5.1865,0.00,25.932500,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,759,"Road-650 Red, 58",Bikes,Road Bikes,1,419.4589,0.00,419.458900,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,708,"Sport-100 Helmet, Black",Accessories,Helmets,2,20.1865,0.00,40.373000,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,738,"LL Road Frame - Black, 52",Components,Road Frames,1,178.5808,0.00,178.580800,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,756,"Road-450 Red, 44",Bikes,Road Bikes,1,874.794,0.00,874.794000,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,749,"Road-150 Red, 62",Bikes,Road Bikes,2,2146.962,0.00,4293.924000,35609.3132
44299,2011-08-31 00:00:00.000,29889,4,Southwest,US,758,"Road-450 Red, 52",Bikes,Road Bikes,3,874.794,0.00,2624.382000,35609.3132
44300,2011-08-31 00:00:00.000,29761,6,Canada,CA,754,"Road-450 Red, 58",Bikes,Road Bikes,1,874.794,0.00,874.794000,8785.1473
44300,2011-08-31 00:00:00.000,29761,6,Canada,CA,715,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,2,28.8404,0.00,57.680800,8785.1473
44300,2011-08-31 00:00:00.000,29761,6,Canada,CA,760,"Road-650 Red, 60",Bikes,Road Bikes,1,419.4589,0.00,419.458900,8785.1473
44300,2011-08-31 00:00:00.000,29761,6,Canada,CA,712,AWC Logo Cap,Clothing,Caps,3,5.1865,0.00,15.559500,8785.1473
44300,2011-08-31 00:00:00.000,29761,6,Canada,CA,762,"Road-650 Red, 44",Bikes,Road Bikes,1,419.4589,0.00,419.458900,8785.1473
44300,2011-08-31 00:00:00.000,29761,6,Canada,CA,763,"Road-650 Red, 48",Bikes,Road Bikes,1,419.4589,0.00,419.458900,8785.1473
44300,2011-08-31 00:00:00.000,29761,6,Canada,CA,770,"Road-650 Black, 52",Bikes,Road Bikes,2,419.4589,0.00,838.917800,8785.1473
44300,2011-08-31 00:00:00.000,29761,6,Canada,CA,758,"Road-450 Red, 52",Bikes,Road Bikes,4,874.794,0.00,3499.176000,8785.1473
44300,2011-08-31 00:00:00.000,29761,6,Canada,CA,761,"Road-650 Red, 62",Bikes,Road Bikes,1,419.4589,0.00,419.458900,8785.1473
44300,2011-08-31 00:00:00.000,29761,6,Canada,CA,765,"Road-650 Black, 58",Bikes,Road Bikes,2,419.4589,0.00,838.917800,8785.1473
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,722,"LL Road Frame - Black, 58",Components,Road Frames,2,178.5808,0.00,357.161600,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,768,"Road-650 Black, 44",Bikes,Road Bikes,2,419.4589,0.00,838.917800,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,761,"Road-650 Red, 62",Bikes,Road Bikes,1,419.4589,0.00,419.458900,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,732,"ML Road Frame - Red, 48",Components,Road Frames,3,356.898,0.00,1070.694000,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,757,"Road-450 Red, 48",Bikes,Road Bikes,3,874.794,0.00,2624.382000,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,708,"Sport-100 Helmet, Black",Accessories,Helmets,1,20.1865,0.00,20.186500,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,759,"Road-650 Red, 58",Bikes,Road Bikes,1,419.4589,0.00,419.458900,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,764,"Road-650 Red, 52",Bikes,Road Bikes,1,419.4589,0.00,419.458900,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,752,"Road-150 Red, 52",Bikes,Road Bikes,1,2146.962,0.00,2146.962000,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,766,"Road-650 Black, 60",Bikes,Road Bikes,1,419.4589,0.00,419.458900,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,716,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,4,28.8404,0.00,115.361600,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,750,"Road-150 Red, 44",Bikes,Road Bikes,5,2146.962,0.00,10734.810000,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,753,"Road-150 Red, 56",Bikes,Road Bikes,1,2146.962,0.00,2146.962000,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,714,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,1,28.8404,0.00,28.840400,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,770,"Road-650 Black, 52",Bikes,Road Bikes,1,419.4589,0.00,419.458900,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,711,"Sport-100 Helmet, Blue",Accessories,Helmets,1,20.1865,0.00,20.186500,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,765,"Road-650 Black, 58",Bikes,Road Bikes,2,419.4589,0.00,838.917800,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,760,"Road-650 Red, 60",Bikes,Road Bikes,1,419.4589,0.00,419.458900,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,707,"Sport-100 Helmet, Red",Accessories,Helmets,2,20.1865,0.00,40.373000,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,756,"Road-450 Red, 44",Bikes,Road Bikes,2,874.794,0.00,1749.588000,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,749,"Road-150 Red, 62",Bikes,Road Bikes,1,2146.962,0.00,2146.962000,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,726,"LL Road Frame - Red, 48",Components,Road Frames,1,183.9382,0.00,183.938200,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,738,"LL Road Frame - Black, 52",Components,Road Frames,1,178.5808,0.00,178.580800,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,715,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,2,28.8404,0.00,57.680800,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,754,"Road-450 Red, 58",Bikes,Road Bikes,1,874.794,0.00,874.794000,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,769,"Road-650 Black, 48",Bikes,Road Bikes,1,419.4589,0.00,419.458900,33197.1756
44301,2011-08-31 00:00:00.000,29489,4,Southwest,US,725,"LL Road Frame - Red, 44",Components,Road Frames,2,183.9382,0.00,367.876400,33197.1756
44302,2011-08-31 00:00:00.000,29849,5,Southeast,US,752,"Road-150 Red, 52",Bikes,Road Bikes,1,2146.962,0.00,2146.962000,2417.4793
44303,2011-08-31 00:00:00.000,30096,2,Northeast,US,710,"Mountain Bike Socks, L",Clothing,Socks,1,5.70,0.00,5.700000,6.3484
44304,2011-08-31 00:00:00.000,29958,5,Southeast,US,777,"Mountain-100 Black, 44",Bikes,Mountain Bikes,2,2024.994,0.00,4049.988000,42234.8895
44304,2011-08-31 00:00:00.000,29958,5,Southeast,US,776,"Mountain-100 Black, 42",Bikes,Mountain Bikes,3,2024.994,0.00,6074.982000,42234.8895
44304,2011-08-31 00:00:00.000,29958,5,Southeast,US,742,"HL Mountain Frame - Silver, 46",Components,Mountain Frames,1,722.5949,0.00,722.594900,42234.8895
44304,2011-08-31 00:00:00.000,29958,5,Southeast,US,743,"HL Mountain Frame - Black, 42",Components,Mountain Frames,1,714.7043,0.00,714.704300,42234.8895
44304,2011-08-31 00:00:00.000,29958,5,Southeast,US,775,"Mountain-100 Black, 38",Bikes,Mountain Bikes,5,2024.994,0.00,10124.970000,42234.8895
44304,2011-08-31 00:00:00.000,29958,5,Southeast,US,745,"HL Mountain Frame - Black, 48",Components,Mountain Frames,1,809.76,0.00,809.760000,42234.8895
44304,2011-08-31 00:00:00.000,29958,5,Southeast,US,774,"Mountain-100 Silver, 48",Bikes,Mountain Bikes,4,2039.994,0.00,8159.976000,42234.8895
44304,2011-08-31 00:00:00.000,29958,5,Southeast,US,748,"HL Mountain Frame - Silver, 38",Components,Mountain Frames,1,722.5949,0.00,722.594900,42234.8895
44304,2011-08-31 00:00:00.000,29958,5,Southeast,US,772,"Mountain-100 Silver, 42",Bikes,Mountain Bikes,3,2039.994,0.00,6119.982000,42234.8895
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,778,"Mountain-100 Black, 48",Bikes,Mountain Bikes,2,2024.994,0.00,4049.988000,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,771,"Mountain-100 Silver, 38",Bikes,Mountain Bikes,2,2039.994,0.00,4079.988000,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,773,"Mountain-100 Silver, 44",Bikes,Mountain Bikes,2,2039.994,0.00,4079.988000,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,774,"Mountain-100 Silver, 48",Bikes,Mountain Bikes,2,2039.994,0.00,4079.988000,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,743,"HL Mountain Frame - Black, 42",Components,Mountain Frames,2,714.7043,0.00,1429.408600,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,741,"HL Mountain Frame - Silver, 48",Components,Mountain Frames,1,818.70,0.00,818.700000,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,714,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,2,28.8404,0.00,57.680800,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,715,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,1,28.8404,0.00,28.840400,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,716,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,2,28.8404,0.00,57.680800,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,709,"Mountain Bike Socks, M",Clothing,Socks,12,5.51,0.02,64.797600,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,710,"Mountain Bike Socks, L",Clothing,Socks,3,5.70,0.00,17.100000,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,712,AWC Logo Cap,Clothing,Caps,3,5.1865,0.00,15.559500,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,711,"Sport-100 Helmet, Blue",Accessories,Helmets,2,20.1865,0.00,40.373000,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,707,"Sport-100 Helmet, Red",Accessories,Helmets,2,20.1865,0.00,40.373000,21262.657
44305,2011-08-31 00:00:00.000,29825,5,Southeast,US,708,"Sport-100 Helmet, Black",Accessories,Helmets,1,20.1865,0.00,20.186500,21262.657
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,749,"Road-150 Red, 62",Bikes,Road Bikes,2,2146.962,0.00,4293.924000,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,762,"Road-650 Red, 44",Bikes,Road Bikes,3,419.4589,0.00,1258.376700,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,711,"Sport-100 Helmet, Blue",Accessories,Helmets,4,20.1865,0.00,80.746000,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,716,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,2,28.8404,0.00,57.680800,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,760,"Road-650 Red, 60",Bikes,Road Bikes,3,419.4589,0.00,1258.376700,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,707,"Sport-100 Helmet, Red",Accessories,Helmets,8,20.1865,0.00,161.492000,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,732,"ML Road Frame - Red, 48",Components,Road Frames,1,356.898,0.00,356.898000,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,770,"Road-650 Black, 52",Bikes,Road Bikes,3,419.4589,0.00,1258.376700,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,729,"LL Road Frame - Red, 60",Components,Road Frames,1,183.9382,0.00,183.938200,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,730,"LL Road Frame - Red, 62",Components,Road Frames,2,183.9382,0.00,367.876400,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,714,"Long-Sleeve Logo Jersey, M",Clothing,Jerseys,3,28.8404,0.00,86.521200,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,766,"Road-650 Black, 60",Bikes,Road Bikes,1,419.4589,0.00,419.458900,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,726,"LL Road Frame - Red, 48",Components,Road Frames,1,183.9382,0.00,183.938200,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,763,"Road-650 Red, 48",Bikes,Road Bikes,6,419.4589,0.00,2516.753400,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,764,"Road-650 Red, 52",Bikes,Road Bikes,1,419.4589,0.00,419.458900,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,761,"Road-650 Red, 62",Bikes,Road Bikes,5,419.4589,0.00,2097.294500,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,755,"Road-450 Red, 60",Bikes,Road Bikes,2,874.794,0.00,1749.588000,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,738,"LL Road Frame - Black, 52",Components,Road Frames,1,178.5808,0.00,178.580800,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,765,"Road-650 Black, 58",Bikes,Road Bikes,4,419.4589,0.00,1677.835600,20995.4191
44306,2011-08-31 00:00:00.000,29661,5,Southeast,US,712,AWC Logo Cap,Clothing,Caps,8,5.1865,0.00,41.492000,20995.4191
44307,2011-08-31 00:00:00.000,29759,2,Northeast,US,770,"Road-650 Black, 52",Bikes,Road Bikes,1,419.4589,0.00,419.458900,8733.976
44307,2011-08-31 00:00:00.000,29759,2,Northeast,US,754,"Road-450 Red, 58",Bikes,Road Bikes,2,874.794,0.00,1749.588000,8733.976
44307,2011-08-31 00:00:00.000,29759,2,Northeast,US,761,"Road-650 Red, 62",Bikes,Road Bikes,1,419.4589,0.00,419.458900,8733.976
44307,2011-08-31 00:00:00.000,29759,2,Northeast,US,760,"Road-650 Red, 60",Bikes,Road Bikes,2,419.4589,0.00,838.917800,8733.976
44307,2011-08-31 00:00:00.000,29759,2,Northeast,US,762,"Road-650 Red, 44",Bikes,Road Bikes,2,419.4589,0.00,838.917800,8733.976
44307,2011-08-31 00:00:00.000,29759,2,Northeast,US,763,"Road-650 Red, 48",Bikes,Road Bikes,4,419.4589,0.00,1677.835600,8733.976
44307,2011-08-31 00:00:00.000,29759,2,Northeast,US,765,"Road-650 Black, 58",Bikes,Road Bikes,4,419.4589,0.00,1677.835600,8733.976
44307,2011-08-31 00:00:00.000,29759,2,Northeast,US,712,AWC Logo Cap,Clothing,Caps,4,5.1865,0.00,20.746000,8733.976
44307,2011-08-31 00:00:00.000,29759,2,Northeast,US,715,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,4,28.8404,0.00,115.361600,8733.976
44308,2011-08-31 00:00:00.000,29497,1,Northwest,US,776,"Mountain-100 Black, 42",Bikes,Mountain Bikes,2,2024.994,0.00,4049.988000,13928.5021
44308,2011-08-31 00:00:00.000,29497,1,Northwest,US,707,"Sport-100 Helmet, Red",Accessories,Helmets,2,20.1865,0.00,40.373000,13928.5021
44308,2011-08-31 00:00:00.000,29497,1,Northwest,US,708,"Sport-100 Helmet, Black",Accessories,Helmets,1,20.1865,0.00,20.186500,13928.5021
44308,2011-08-31 00:00:00.000,29497,1,Northwest,US,716,"Long-Sleeve Logo Jersey, XL",Clothing,Jerseys,1,28.8404,0.00,28.840400,13928.5021
44308,2011-08-31 00:00:00.000,29497,1,Northwest,US,774,"Mountain-100 Silver, 48",Bikes,Mountain Bikes,2,2039.994,0.00,4079.988000,13928.5021
44308,2011-08-31 00:00:00.000,29497,1,Northwest,US,777,"Mountain-100 Black, 44",Bikes,Mountain Bikes,2,2024.994,0.00,4049.988000,13928.5021
44308,2011-08-31 00:00:00.000,29497,1,Northwest,US,711,"Sport-100 Helmet, Blue",Accessories,Helmets,2,20.1865,0.00,40.373000,13928.5021
44308,2011-08-31 00:00:00.000,29497,1,Northwest,US,715,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,1,28.8404,0.00,28.840400,13928.5021
44308,2011-08-31 00:00:00.000,29497,1,Northwest,US,709,"Mountain Bike Socks, M",Clothing,Socks,6,5.70,0.00,34.200000,13928.5021
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,762,"Road-650 Red, 44",Bikes,Road Bikes,1,419.4589,0.00,419.458900,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,749,"Road-150 Red, 62",Bikes,Road Bikes,1,2146.962,0.00,2146.962000,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,770,"Road-650 Black, 52",Bikes,Road Bikes,1,419.4589,0.00,419.458900,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,753,"Road-150 Red, 56",Bikes,Road Bikes,2,2146.962,0.00,4293.924000,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,708,"Sport-100 Helmet, Black",Accessories,Helmets,1,20.1865,0.00,20.186500,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,768,"Road-650 Black, 44",Bikes,Road Bikes,3,419.4589,0.00,1258.376700,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,766,"Road-650 Black, 60",Bikes,Road Bikes,5,419.4589,0.00,2097.294500,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,764,"Road-650 Red, 52",Bikes,Road Bikes,1,419.4589,0.00,419.458900,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,760,"Road-650 Red, 60",Bikes,Road Bikes,2,419.4589,0.00,838.917800,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,759,"Road-650 Red, 58",Bikes,Road Bikes,1,419.4589,0.00,419.458900,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,756,"Road-450 Red, 44",Bikes,Road Bikes,2,874.794,0.00,1749.588000,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,754,"Road-450 Red, 58",Bikes,Road Bikes,3,874.794,0.00,2624.382000,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,725,"LL Road Frame - Red, 44",Components,Road Frames,1,183.9382,0.00,183.938200,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,750,"Road-150 Red, 44",Bikes,Road Bikes,1,2146.962,0.00,2146.962000,31091.8093
44309,2011-08-31 00:00:00.000,29912,5,Southeast,US,763,"Road-650 Red, 48",Bikes,Road Bikes,2,419.4589,0.00,838.917800,31091.8093
